id,type,priority,status,milestone,wave,epic_ids,domain,persona,statement,verification,source_scope
URS-F-0588,Functional,Must,Proposed,M6,6,EPIC-600,operations,Operator,"The system shall support graceful shutdown that stops admission, drains work and checkpoints owned triggers.","Reference deployment, upgrade and failure-recovery tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0589,Functional,Must,Proposed,M6,6,EPIC-600,operations,Operator,The system shall document minimum and recommended resources for development and production.,"Reference deployment, upgrade and failure-recovery tests",Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0590,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,"The system shall run webserver, executor, scheduler, worker, indexer and maintenance roles as independent scalable services.","Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0591,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,"The system shall assign partitioned work through durable messages, leases and fencing rather than node affinity.","Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0592,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,The system shall continue orchestration through the loss and replacement of any stateless service instance.,"Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0593,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,The system shall support multiple replicas across failure zones with documented quorum dependencies.,"Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0594,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,"The system shall drain, upgrade and replace instances without losing accepted work.","Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0595,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,"The system shall expose service registry, version skew, ownership, partition and failover status.","Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0596,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,The system shall detect split-brain or stale ownership and reject unfenced mutations.,"Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0597,Functional,Must,Proposed,M6,6,EPIC-601,operations,Operator,"The system shall publish tested reference topologies for small, medium and large deployments.","Reference deployment, upgrade and failure-recovery tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0598,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,The system shall support current supported PostgreSQL major versions under an explicit compatibility matrix.,Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0599,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,"The system shall use connection pools, prepared statements, indexes and partitioning appropriate to execution workloads.",Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0600,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,"The system shall implement queue claims, locks and scheduler ownership without long blocking transactions.",Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0601,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,The system shall support read replicas only for explicitly stale-tolerant queries.,Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0602,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,"The system shall provide maintenance for table bloat, partitions, statistics and high-volume event retention.",Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0603,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,The system shall test managed PostgreSQL services and TLS configurations across major cloud providers.,Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0604,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,The system shall publish query plans and benchmark thresholds for critical operations.,Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0605,Functional,Must,Proposed,M6,6,EPIC-602,storage,Operator,The system shall support backup-consistent object-storage metadata and point-in-time recovery procedures.,Repository or storage adapter contract and fault-injection tests,Kestra v1.3.30 public behavior and architecture parity baseline
URS-F-0606,Functional,Must,Proposed,M6,6,EPIC-603,messaging,Operator,"The system shall implement the internal messaging abstraction entirely on PostgreSQL using durable queue, outbox, inbox and lease records.","PostgreSQL delivery, ordering, duplicate, failover and saturation conformance tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0607,Functional,Must,Proposed,M6,6,EPIC-603,messaging,Operator,The system shall shard and claim work by tenant and execution or trigger partition key while preserving required per-partition ordering.,"PostgreSQL delivery, ordering, duplicate, failover and saturation conformance tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0608,Functional,Must,Proposed,M6,6,EPIC-603,messaging,Operator,"The system shall support independent consumer lanes, replay, retention, dead-letter and poison-message workflows on PostgreSQL.","PostgreSQL delivery, ordering, duplicate, failover and saturation conformance tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0609,Functional,Must,Proposed,M6,6,EPIC-603,messaging,Operator,The system shall propagate trace context and message schema version through every durable queue envelope.,"PostgreSQL delivery, ordering, duplicate, failover and saturation conformance tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
URS-F-0610,Functional,Must,Proposed,M6,6,EPIC-603,messaging,Operator,The system shall manage queue schema compatibility and rolling producer or consumer upgrades without losing committed work.,"PostgreSQL delivery, ordering, duplicate, failover and saturation conformance tests",Publicly documented Kestra enterprise-class capability; independent fully-OSS implementation
